product,proc_time,customer_id
sweaters,15SEP15:15:42:24,576
umbrellas,15SEP15:15:42:24,199
belts,15SEP15:15:42:24,599
parkas,15SEP15:15:42:24,361
parkas,15SEP15:15:42:24,408
sweaters,15SEP15:15:42:24,996
blouses,15SEP15:15:42:24,278
sweaters,15SEP15:15:42:24,513
parkas,15SEP15:15:42:24,431
monograms,15SEP15:15:42:24,251
umbrellas,15SEP15:15:42:24,798
sweaters,15SEP15:15:42:24,386
sweaters,15SEP15:15:42:24,903
belts,15SEP15:15:42:24,702
sweaters,15SEP15:15:42:24,202
belts,15SEP15:15:42:24,63
parkas,15SEP15:15:42:25,349
monograms,15SEP15:15:42:25,389
sweaters,15SEP15:15:42:25,776
sweaters,15SEP15:15:42:25,893
parkas,15SEP15:15:42:25,944
blouses,15SEP15:15:42:25,943
sweaters,15SEP15:15:42:25,76
sweaters,15SEP15:15:42:25,77
belts,15SEP15:15:42:25,275
sweaters,15SEP15:15:42:25,181
monograms,15SEP15:15:42:25,407
umbrellas,15SEP15:15:42:25,409
sweaters,15SEP15:15:42:25,506
monograms,15SEP15:15:42:25,378
belts,15SEP15:15:42:25,737
blouses,15SEP15:15:42:25,508
sweaters,15SEP15:15:42:25,313
sweaters,15SEP15:15:42:25,52
blouses,15SEP15:15:42:25,345
sweaters,15SEP15:15:42:26,854
sweaters,15SEP15:15:42:26,377
belts,15SEP15:15:42:26,311
monograms,15SEP15:15:42:26,942
blouses,15SEP15:15:42:26,862
sweaters,15SEP15:15:42:26,218
monograms,15SEP15:15:42:26,375
sweaters,15SEP15:15:42:26,395
pajamas,15SEP15:15:42:26,137
umbrellas,15SEP15:15:42:26,855
pajamas,15SEP15:15:42:26,83
parkas,15SEP15:15:42:26,726
pajamas,15SEP15:15:42:26,521
umbrellas,15SEP15:15:42:26,360
sweaters,15SEP15:15:42:26,430
blouses,15SEP15:15:42:26,23
belts,15SEP15:15:42:26,215
blouses,15SEP15:15:42:26,245
monograms,15SEP15:15:42:26,688
monograms,15SEP15:15:42:26,208
umbrellas,15SEP15:15:42:26,604
sweaters,15SEP15:15:42:27,636
belts,15SEP15:15:42:27,511
belts,15SEP15:15:42:27,648
sweaters,15SEP15:15:42:27,150
sweaters,15SEP15:15:42:27,746
sweaters,15SEP15:15:42:27,1000
sweaters,15SEP15:15:42:27,220
monograms,15SEP15:15:42:27,710
sweaters,15SEP15:15:42:27,904
blouses,15SEP15:15:42:27,856
sweaters,15SEP15:15:42:27,152
umbrellas,15SEP15:15:42:27,558
sweaters,15SEP15:15:42:27,982
belts,15SEP15:15:42:27,189
sweaters,15SEP15:15:42:27,122
umbrellas,15SEP15:15:42:27,355
belts,15SEP15:15:42:27,932
umbrellas,15SEP15:15:42:27,731
sweaters,15SEP15:15:42:27,62
sweaters,15SEP15:15:42:27,821
umbrellas,15SEP15:15:42:28,145
parkas,15SEP15:15:42:28,216
belts,15SEP15:15:42:28,474
sweaters,15SEP15:15:42:28,371
umbrellas,15SEP15:15:42:28,765
belts,15SEP15:15:42:28,915
belts,15SEP15:15:42:28,320
monograms,15SEP15:15:42:28,134
sweaters,15SEP15:15:42:28,124
blouses,15SEP15:15:42:28,311
umbrellas,15SEP15:15:42:28,479
sweaters,15SEP15:15:42:28,674
parkas,15SEP15:15:42:28,680
umbrellas,15SEP15:15:42:28,675
belts,15SEP15:15:42:28,619
umbrellas,15SEP15:15:42:28,384
sweaters,15SEP15:15:42:28,965
pajamas,15SEP15:15:42:28,662
blouses,15SEP15:15:42:28,593
parkas,15SEP15:15:42:29,795
umbrellas,15SEP15:15:42:29,346
umbrellas,15SEP15:15:42:29,981
blouses,15SEP15:15:42:29,783
parkas,15SEP15:15:42:29,383
sweaters,15SEP15:15:42:29,668
umbrellas,15SEP15:15:42:29,372
blouses,15SEP15:15:42:29,853
sweaters,15SEP15:15:42:29,932
blouses,15SEP15:15:42:29,547
sweaters,15SEP15:15:42:29,531
pajamas,15SEP15:15:42:30,548
sweaters,15SEP15:15:42:30,607
parkas,15SEP15:15:42:30,794
parkas,15SEP15:15:42:30,674
sweaters,15SEP15:15:42:30,820
umbrellas,15SEP15:15:42:30,128
belts,15SEP15:15:42:30,61
sweaters,15SEP15:15:42:30,845
sweaters,15SEP15:15:42:30,691
sweaters,15SEP15:15:42:30,431
belts,15SEP15:15:42:30,668
parkas,15SEP15:15:42:30,458
sweaters,15SEP15:15:42:30,252
umbrellas,15SEP15:15:42:30,781
sweaters,15SEP15:15:42:30,765
pajamas,15SEP15:15:42:30,716
pajamas,15SEP15:15:42:30,639
sweaters,15SEP15:15:42:30,495
sweaters,15SEP15:15:42:30,841
pajamas,15SEP15:15:42:31,622
sweaters,15SEP15:15:42:31,471
sweaters,15SEP15:15:42:31,794
blouses,15SEP15:15:42:31,148
belts,15SEP15:15:42:31,891
sweaters,15SEP15:15:42:31,112
blouses,15SEP15:15:42:31,439
sweaters,15SEP15:15:42:31,799
blouses,15SEP15:15:42:31,744
sweaters,15SEP15:15:42:31,576
sweaters,15SEP15:15:42:31,793
pajamas,15SEP15:15:42:31,316
pajamas,15SEP15:15:42:31,958
sweaters,15SEP15:15:42:31,227
umbrellas,15SEP15:15:42:31,142
belts,15SEP15:15:42:31,718
belts,15SEP15:15:42:31,424
pajamas,15SEP15:15:42:31,893
sweaters,15SEP15:15:42:31,163
monograms,15SEP15:15:42:31,640
pajamas,15SEP15:15:42:32,644
blouses,15SEP15:15:42:32,598
umbrellas,15SEP15:15:42:32,225
blouses,15SEP15:15:42:32,61
parkas,15SEP15:15:42:32,768
monograms,15SEP15:15:42:32,764
pajamas,15SEP15:15:42:32,177
sweaters,15SEP15:15:42:32,241
blouses,15SEP15:15:42:32,100
monograms,15SEP15:15:42:32,438
monograms,15SEP15:15:42:33,793
monograms,15SEP15:15:42:33,99
sweaters,15SEP15:15:42:33,942
sweaters,15SEP15:15:42:33,596
sweaters,15SEP15:15:42:33,93
parkas,15SEP15:15:42:33,441
belts,15SEP15:15:42:33,751
pajamas,15SEP15:15:42:33,92
monograms,15SEP15:15:42:33,435
umbrellas,15SEP15:15:42:33,61
parkas,15SEP15:15:42:33,8
pajamas,15SEP15:15:42:33,612
parkas,15SEP15:15:42:33,720
parkas,15SEP15:15:42:33,850
parkas,15SEP15:15:42:33,16
umbrellas,15SEP15:15:42:33,151
blouses,15SEP15:15:42:33,550
sweaters,15SEP15:15:42:33,730
blouses,15SEP15:15:42:34,16
blouses,15SEP15:15:42:34,576
pajamas,15SEP15:15:42:34,655
sweaters,15SEP15:15:42:34,852
blouses,15SEP15:15:42:34,482
blouses,15SEP15:15:42:34,82
belts,15SEP15:15:42:34,886
pajamas,15SEP15:15:42:34,187
sweaters,15SEP15:15:42:34,657
sweaters,15SEP15:15:42:34,408
parkas,15SEP15:15:42:34,278
sweaters,15SEP15:15:42:34,749
sweaters,15SEP15:15:42:34,607
pajamas,15SEP15:15:42:34,424
parkas,15SEP15:15:42:34,303
umbrellas,15SEP15:15:42:34,611
blouses,15SEP15:15:42:34,987
sweaters,15SEP15:15:42:35,506
blouses,15SEP15:15:42:35,359
parkas,15SEP15:15:42:35,860
parkas,15SEP15:15:42:35,307
monograms,15SEP15:15:42:35,855
monograms,15SEP15:15:42:35,800
sweaters,15SEP15:15:42:35,795
blouses,15SEP15:15:42:35,477
blouses,15SEP15:15:42:35,747
blouses,15SEP15:15:42:35,557
blouses,15SEP15:15:42:35,408
sweaters,15SEP15:15:42:35,427
umbrellas,15SEP15:15:42:35,643
sweaters,15SEP15:15:42:35,7
monograms,15SEP15:15:42:35,178
monograms,15SEP15:15:42:35,523
blouses,15SEP15:15:42:35,514
parkas,15SEP15:15:42:35,154
blouses,15SEP15:15:42:35,188
blouses,15SEP15:15:42:35,205
sweaters,15SEP15:15:42:35,149
blouses,15SEP15:15:42:36,682
blouses,15SEP15:15:42:36,782
belts,15SEP15:15:42:36,421
parkas,15SEP15:15:42:36,546
sweaters,15SEP15:15:42:36,441
umbrellas,15SEP15:15:42:36,206
sweaters,15SEP15:15:42:36,453
blouses,15SEP15:15:42:36,398
sweaters,15SEP15:15:42:36,437
pajamas,15SEP15:15:42:36,974
sweaters,15SEP15:15:42:36,913
sweaters,15SEP15:15:42:36,219
sweaters,15SEP15:15:42:36,382
blouses,15SEP15:15:42:36,323
sweaters,15SEP15:15:42:36,873
umbrellas,15SEP15:15:42:36,783
blouses,15SEP15:15:42:36,611
sweaters,15SEP15:15:42:36,339
umbrellas,15SEP15:15:42:36,699
sweaters,15SEP15:15:42:36,50
blouses,15SEP15:15:42:37,890
blouses,15SEP15:15:42:37,799
sweaters,15SEP15:15:42:37,131
pajamas,15SEP15:15:42:37,870
blouses,15SEP15:15:42:37,266
belts,15SEP15:15:42:37,482
sweaters,15SEP15:15:42:37,585
parkas,15SEP15:15:42:37,940
sweaters,15SEP15:15:42:37,250
sweaters,15SEP15:15:42:37,618
monograms,15SEP15:15:42:37,276
parkas,15SEP15:15:42:37,197
pajamas,15SEP15:15:42:37,852
umbrellas,15SEP15:15:42:37,451
umbrellas,15SEP15:15:42:37,400
pajamas,16SEP15:15:41:38,809
pajamas,16SEP15:15:41:38,343
shirts,16SEP15:15:41:38,338
parkas,16SEP15:15:41:38,556
ties,16SEP15:15:41:38,554
ties,16SEP15:15:41:38,494
umbrellas,16SEP15:15:41:38,109
pajamas,16SEP15:15:41:38,463
monograms,16SEP15:15:41:38,208
pajamas,16SEP15:15:41:38,998
jackets,16SEP15:15:41:38,409
blouses,16SEP15:15:41:38,384
pajamas,16SEP15:15:41:38,911
pajamas,16SEP15:15:41:38,952
pants,16SEP15:15:41:38,870
shirts,16SEP15:15:41:38,961
monograms,16SEP15:15:41:38,804
pajamas,16SEP15:15:41:39,75
jackets,16SEP15:15:41:39,862
monograms,16SEP15:15:41:39,435
shirts,16SEP15:15:41:39,616
blouses,16SEP15:15:41:39,506
jackets,16SEP15:15:41:39,405
jackets,16SEP15:15:41:39,831
monograms,16SEP15:15:41:39,946
umbrellas,16SEP15:15:41:39,76
ties,16SEP15:15:41:39,919
umbrellas,16SEP15:15:41:39,686
ties,16SEP15:15:41:39,812
shirts,16SEP15:15:41:39,528
pants,16SEP15:15:41:39,963
pajamas,16SEP15:15:41:39,334
pajamas,16SEP15:15:41:39,404
parkas,16SEP15:15:41:39,618
parkas,16SEP15:15:41:40,364
shirts,16SEP15:15:41:40,461
jackets,16SEP15:15:41:40,195
pants,16SEP15:15:41:40,688
parkas,16SEP15:15:41:40,710
monograms,16SEP15:15:41:40,3
monograms,16SEP15:15:41:40,101
parkas,16SEP15:15:41:40,258
jackets,16SEP15:15:41:40,917
ties,16SEP15:15:41:40,296
parkas,16SEP15:15:41:40,545
shirts,16SEP15:15:41:40,305
pants,16SEP15:15:41:40,14
shirts,16SEP15:15:41:40,210
ties,16SEP15:15:41:41,666
monograms,16SEP15:15:41:41,507
shirts,16SEP15:15:41:41,348
shirts,16SEP15:15:41:41,11
shirts,16SEP15:15:41:41,955
pajamas,16SEP15:15:41:41,303
umbrellas,16SEP15:15:41:41,19
monograms,16SEP15:15:41:41,888
jackets,16SEP15:15:41:41,275
blouses,16SEP15:15:41:41,396
pants,16SEP15:15:41:41,764
blouses,16SEP15:15:41:41,904
ties,16SEP15:15:41:41,140
jackets,16SEP15:15:41:42,582
umbrellas,16SEP15:15:41:42,634
pajamas,16SEP15:15:41:42,350
umbrellas,16SEP15:15:41:42,724
monograms,16SEP15:15:41:42,290
ties,16SEP15:15:41:42,557
parkas,16SEP15:15:41:42,773
pajamas,16SEP15:15:41:42,822
pajamas,16SEP15:15:41:42,206
umbrellas,16SEP15:15:41:42,552
pajamas,16SEP15:15:41:43,720
pajamas,16SEP15:15:41:43,224
umbrellas,16SEP15:15:41:43,75
pajamas,16SEP15:15:41:43,707
parkas,16SEP15:15:41:43,613
jackets,16SEP15:15:41:43,235
jackets,16SEP15:15:41:43,573
ties,16SEP15:15:41:43,591
blouses,16SEP15:15:41:43,10
blouses,16SEP15:15:41:43,691
jackets,16SEP15:15:41:43,393
ties,16SEP15:15:41:43,592
monograms,16SEP15:15:41:43,501
jackets,16SEP15:15:41:43,305
umbrellas,16SEP15:15:41:43,606
jackets,16SEP15:15:41:43,756
ties,16SEP15:15:41:43,36
monograms,16SEP15:15:41:43,925
parkas,16SEP15:15:41:43,999
pants,16SEP15:15:41:43,264
pajamas,16SEP15:15:41:43,348
shirts,16SEP15:15:41:44,622
ties,16SEP15:15:41:44,588
blouses,16SEP15:15:41:44,505
pants,16SEP15:15:41:44,437
ties,16SEP15:15:41:44,455
ties,16SEP15:15:41:44,252
ties,16SEP15:15:41:44,860
pajamas,16SEP15:15:41:44,362
jackets,16SEP15:15:41:44,112
pajamas,16SEP15:15:41:44,336
shirts,16SEP15:15:41:44,74
pajamas,16SEP15:15:41:44,254
parkas,16SEP15:15:41:44,606
umbrellas,16SEP15:15:41:44,920
shirts,16SEP15:15:41:44,185
jackets,16SEP15:15:41:44,548
parkas,16SEP15:15:41:44,524
shirts,16SEP15:15:41:45,944
ties,16SEP15:15:41:45,109
parkas,16SEP15:15:41:45,978
umbrellas,16SEP15:15:41:45,968
umbrellas,16SEP15:15:41:45,737
ties,16SEP15:15:41:45,37
ties,16SEP15:15:41:46,441
blouses,16SEP15:15:41:46,663
shirts,16SEP15:15:41:46,684
pants,16SEP15:15:41:46,280
umbrellas,16SEP15:15:41:46,620
monograms,16SEP15:15:41:46,649
pants,16SEP15:15:41:46,627
pants,16SEP15:15:41:46,439
shirts,16SEP15:15:41:46,953
monograms,16SEP15:15:41:46,891
monograms,16SEP15:15:41:46,624
pajamas,16SEP15:15:41:46,294
parkas,16SEP15:15:41:46,130
parkas,16SEP15:15:41:46,552
shirts,16SEP15:15:41:47,614
shirts,16SEP15:15:41:47,94
pajamas,16SEP15:15:41:47,463
pajamas,16SEP15:15:41:47,858
pants,16SEP15:15:41:47,441
umbrellas,16SEP15:15:41:47,964
parkas,16SEP15:15:41:47,27
ties,16SEP15:15:41:47,410
monograms,16SEP15:15:41:47,317
jackets,16SEP15:15:41:47,539
shirts,16SEP15:15:41:47,197
parkas,16SEP15:15:41:47,843
shirts,16SEP15:15:41:47,806
shirts,16SEP15:15:41:47,176
ties,16SEP15:15:41:47,880
ties,16SEP15:15:41:47,482
pajamas,16SEP15:15:41:47,394
parkas,16SEP15:15:41:47,810
pajamas,16SEP15:15:41:47,185
ties,16SEP15:15:41:47,488
blouses,16SEP15:15:41:48,43
jackets,16SEP15:15:41:48,220
jackets,16SEP15:15:41:48,950
blouses,16SEP15:15:41:48,127
pants,16SEP15:15:41:48,447
pants,16SEP15:15:41:48,128
pajamas,16SEP15:15:41:48,481
jackets,16SEP15:15:41:48,95
pajamas,16SEP15:15:41:48,592
pants,16SEP15:15:41:48,922
pants,16SEP15:15:41:48,369
pants,16SEP15:15:41:48,929
monograms,16SEP15:15:41:48,397
pants,16SEP15:15:41:48,572
pants,16SEP15:15:41:48,414
parkas,16SEP15:15:41:48,589
shirts,16SEP15:15:41:48,599
jackets,16SEP15:15:41:49,680
jackets,16SEP15:15:41:49,557
blouses,16SEP15:15:41:49,375
blouses,16SEP15:15:41:49,227
pajamas,16SEP15:15:41:49,167
pants,16SEP15:15:41:49,668
blouses,16SEP15:15:41:49,577
monograms,16SEP15:15:41:49,828
parkas,16SEP15:15:41:49,107
shirts,16SEP15:15:41:49,154
ties,16SEP15:15:41:50,733
pajamas,16SEP15:15:41:50,944
umbrellas,16SEP15:15:41:50,751
pajamas,16SEP15:15:41:50,438
monograms,16SEP15:15:41:50,794
parkas,16SEP15:15:41:50,699
ties,16SEP15:15:41:50,752
pajamas,16SEP15:15:41:50,211
umbrellas,16SEP15:15:41:50,119
pants,16SEP15:15:41:50,449
umbrellas,16SEP15:15:41:50,201
shirts,16SEP15:15:41:50,142
pajamas,16SEP15:15:41:50,287
blouses,16SEP15:15:41:50,753
pajamas,16SEP15:15:41:50,936
pajamas,16SEP15:15:41:50,417
monograms,16SEP15:15:41:50,813
monograms,16SEP15:15:41:50,195
pajamas,16SEP15:15:41:50,458
monograms,16SEP15:15:41:50,267
blouses,16SEP15:15:41:51,663
blouses,16SEP15:15:41:51,681
umbrellas,16SEP15:15:41:51,743
pants,16SEP15:15:41:51,715
pants,16SEP15:15:41:51,584
monograms,16SEP15:15:41:51,838
monograms,16SEP15:15:41:51,73
jackets,16SEP15:15:41:51,887
parkas,16SEP15:15:41:51,667
monograms,16SEP15:15:41:51,532
pants,16SEP15:15:41:51,318
pajamas,16SEP15:15:41:51,259
umbrellas,16SEP15:15:41:51,780
parkas,16SEP15:15:41:52,720
umbrellas,16SEP15:15:41:52,655
umbrellas,16SEP15:15:41:52,579
blouses,16SEP15:15:41:52,987
pants,16SEP15:15:41:52,319
blouses,16SEP15:15:41:52,118
pajamas,16SEP15:15:41:52,332
pajamas,16SEP15:15:41:52,615
parkas,16SEP15:15:41:52,290
pants,16SEP15:15:41:52,145
umbrellas,16SEP15:15:41:52,628
pajamas,16SEP15:15:41:52,695
ties,16SEP15:15:41:52,528
parkas,16SEP15:15:41:52,433
shirts,16SEP15:15:41:52,907
pajamas,16SEP15:15:41:52,541
umbrellas,16SEP15:15:41:52,119
monograms,16SEP15:15:41:52,718
monograms,16SEP15:15:41:52,305
pajamas,16SEP15:15:41:52,943
ties,16SEP15:15:41:52,181
shirts,16SEP15:15:41:52,795
pajamas,16SEP15:15:41:52,797
pants,16SEP15:15:41:52,602
pajamas,16SEP15:15:41:52,946
monograms,16SEP15:15:41:53,460
ties,16SEP15:15:41:53,859
jackets,16SEP15:15:41:53,597
pants,16SEP15:15:41:53,267
umbrellas,16SEP15:15:41:53,249
jackets,16SEP15:15:41:53,478
pajamas,16SEP15:15:41:53,547
jackets,16SEP15:15:41:53,284
monograms,16SEP15:15:41:53,318
monograms,16SEP15:15:41:53,391
blouses,16SEP15:15:41:53,636
ties,16SEP15:15:41:53,865
blouses,16SEP15:15:41:53,988
ties,16SEP15:15:41:53,956
parkas,16SEP15:15:41:53,396
shirts,16SEP15:15:41:53,918
parkas,16SEP15:15:41:54,793
blouses,16SEP15:15:41:54,545
shirts,16SEP15:15:41:54,640
pajamas,16SEP15:15:41:54,297
shirts,16SEP15:15:41:54,234
shirts,16SEP15:15:41:54,619
pajamas,16SEP15:15:41:54,195
shirts,16SEP15:15:41:54,862
pants,16SEP15:15:41:54,968
jackets,16SEP15:15:41:54,838
parkas,16SEP15:15:41:54,287
pajamas,16SEP15:15:41:54,557
jackets,16SEP15:15:41:54,178
pajamas,16SEP15:15:41:54,821
shirts,16SEP15:15:41:54,528
monograms,16SEP15:15:41:54,936
parkas,16SEP15:15:41:55,78
umbrellas,16SEP15:15:41:55,38
parkas,16SEP15:15:41:55,547
pants,16SEP15:15:41:55,224
pants,16SEP15:15:41:55,209
shirts,16SEP15:15:41:55,4
pants,16SEP15:15:41:55,211
ties,16SEP15:15:41:55,159
pajamas,16SEP15:15:41:55,239
parkas,16SEP15:15:41:55,944
pants,16SEP15:15:41:55,124
parkas,16SEP15:15:41:55,508
parkas,16SEP15:15:41:55,142
shirts,16SEP15:15:41:55,141
umbrellas,16SEP15:15:41:55,19
pajamas,16SEP15:15:41:55,828
shirts,16SEP15:15:41:56,714
ties,16SEP15:15:41:56,103
shirts,16SEP15:15:41:56,877
shirts,16SEP15:15:41:56,384
pajamas,16SEP15:15:41:56,263
parkas,16SEP15:15:41:56,784
jackets,16SEP15:15:41:56,26
umbrellas,16SEP15:15:41:56,547
pajamas,16SEP15:15:41:56,194
monograms,16SEP15:15:41:56,841
blouses,16SEP15:15:41:56,957
parkas,16SEP15:15:41:56,917
jackets,16SEP15:15:41:56,2
monograms,16SEP15:15:41:56,310
umbrellas,16SEP15:15:41:56,942
parkas,16SEP15:15:41:56,81
pajamas,16SEP15:15:41:57,20
shirts,16SEP15:15:41:57,157
parkas,16SEP15:15:41:57,89
monograms,16SEP15:15:41:57,683
pants,16SEP15:15:41:57,34
pajamas,16SEP15:15:41:57,368
parkas,16SEP15:15:41:57,797
umbrellas,16SEP15:15:41:57,558
pants,16SEP15:15:41:57,496
blouses,16SEP15:15:41:57,927
monograms,16SEP15:15:41:57,953
umbrellas,16SEP15:15:41:57,862
monograms,16SEP15:15:41:57,883
jackets,16SEP15:15:41:58,679
jackets,16SEP15:15:41:58,172
shirts,16SEP15:15:41:58,638
shirts,16SEP15:15:41:58,553
pants,16SEP15:15:41:58,218
shirts,16SEP15:15:41:58,695
monograms,16SEP15:15:41:58,145
parkas,16SEP15:15:41:58,316
parkas,16SEP15:15:41:58,306
shirts,16SEP15:15:41:58,772
shirts,16SEP15:15:41:58,435
monograms,16SEP15:15:41:58,820
monograms,16SEP15:15:41:58,37
pajamas,16SEP15:15:41:58,952
pants,16SEP15:15:41:58,540
jackets,16SEP15:15:41:58,398
parkas,16SEP15:15:41:59,528
pajamas,16SEP15:15:41:59,644
pants,16SEP15:15:41:59,621
pants,16SEP15:15:41:59,406
shirts,16SEP15:15:41:59,112
shirts,16SEP15:15:41:59,74
blouses,16SEP15:15:41:59,85
monograms,16SEP15:15:41:59,410
pajamas,16SEP15:15:41:59,727
umbrellas,16SEP15:15:41:59,856
blouses,16SEP15:15:41:59,690
pants,16SEP15:15:41:59,19
shirts,16SEP15:15:41:59,738
umbrellas,16SEP15:15:41:59,72
ties,16SEP15:15:41:59,269
shirts,16SEP15:15:42:00,143
pajamas,16SEP15:15:42:00,826
umbrellas,16SEP15:15:42:00,452
pants,16SEP15:15:42:00,758
pants,16SEP15:15:42:00,486
monograms,16SEP15:15:42:00,181
ties,16SEP15:15:42:00,755
blouses,16SEP15:15:42:00,782
pajamas,16SEP15:15:42:00,513
blouses,16SEP15:15:42:00,748
shirts,16SEP15:15:42:00,466
parkas,16SEP15:15:42:00,305
pants,16SEP15:15:42:00,848
shirts,16SEP15:15:42:00,240
umbrellas,16SEP15:15:42:00,287
shirts,16SEP15:15:42:00,85
monograms,16SEP15:15:42:00,132
parkas,16SEP15:15:42:00,16
shirts,16SEP15:15:42:01,108
pajamas,16SEP15:15:42:01,761
pajamas,16SEP15:15:42:01,305
pajamas,16SEP15:15:42:01,467
pajamas,16SEP15:15:42:01,928
umbrellas,16SEP15:15:42:01,813
jackets,16SEP15:15:42:01,601
shirts,16SEP15:15:42:01,567
pajamas,16SEP15:15:42:01,93
umbrellas,16SEP15:15:42:01,107
pajamas,16SEP15:15:42:01,142
parkas,16SEP15:15:42:01,697
blouses,16SEP15:15:42:01,564
pajamas,16SEP15:15:42:01,171
ties,16SEP15:15:42:01,373
pajamas,16SEP15:15:42:01,466
pants,16SEP15:15:42:01,915
pajamas,16SEP15:15:42:01,866
pajamas,16SEP15:15:42:02,357
shirts,16SEP15:15:42:02,250
ties,16SEP15:15:42:02,762
ties,16SEP15:15:42:02,281
jackets,16SEP15:15:42:02,925
umbrellas,16SEP15:15:42:02,705
blouses,16SEP15:15:42:02,435
umbrellas,16SEP15:15:42:02,623
pants,16SEP15:15:42:02,534
pants,16SEP15:15:42:02,727
umbrellas,16SEP15:15:42:02,374
parkas,16SEP15:15:42:02,825
monograms,16SEP15:15:42:03,192
jackets,16SEP15:15:42:03,929
parkas,16SEP15:15:42:03,245
umbrellas,16SEP15:15:42:03,628
blouses,16SEP15:15:42:03,619
pajamas,16SEP15:15:42:03,769
pajamas,16SEP15:15:42:03,691
jackets,16SEP15:15:42:03,36
ties,16SEP15:15:42:03,748
blouses,16SEP15:15:42:03,152
monograms,16SEP15:15:42:03,283
shirts,16SEP15:15:42:03,369
pajamas,16SEP15:15:42:04,617
pajamas,16SEP15:15:42:04,579
umbrellas,16SEP15:15:42:04,358
ties,16SEP15:15:42:04,656
pajamas,16SEP15:15:42:04,317
umbrellas,16SEP15:15:42:04,831
monograms,16SEP15:15:42:04,182
pajamas,16SEP15:15:42:04,542
blouses,16SEP15:15:42:04,425
jackets,16SEP15:15:42:04,657
monograms,16SEP15:15:42:04,297
blouses,16SEP15:15:42:04,543
jackets,16SEP15:15:42:05,884
pants,16SEP15:15:42:05,394
umbrellas,16SEP15:15:42:05,601
parkas,16SEP15:15:42:05,971
pants,16SEP15:15:42:05,575
pants,16SEP15:15:42:05,650
monograms,16SEP15:15:42:05,339
shirts,16SEP15:15:42:05,184
shirts,16SEP15:15:42:05,727
pajamas,16SEP15:15:42:05,1
monograms,16SEP15:15:42:05,981
pajamas,16SEP15:15:42:05,465
shirts,16SEP15:15:42:05,990
jackets,16SEP15:15:42:05,343
pajamas,16SEP15:15:42:05,39
pajamas,16SEP15:15:42:05,331
pants,16SEP15:15:42:05,928
parkas,16SEP15:15:42:05,587
pajamas,16SEP15:15:42:05,379
monograms,16SEP15:15:42:05,609
shirts,16SEP15:15:42:05,835
pajamas,16SEP15:15:42:05,333
blouses,16SEP15:15:42:06,910
pajamas,16SEP15:15:42:06,878
jackets,16SEP15:15:42:06,589
jackets,16SEP15:15:42:06,895
pants,16SEP15:15:42:06,122
pajamas,16SEP15:15:42:06,126
ties,16SEP15:15:42:06,721
jackets,16SEP15:15:42:06,170
shirts,16SEP15:15:42:06,790
ties,16SEP15:15:42:06,115
pajamas,16SEP15:15:42:06,701
blouses,16SEP15:15:42:06,236
pajamas,16SEP15:15:42:06,674
shirts,16SEP15:15:42:06,122
blouses,16SEP15:15:42:06,364
pajamas,16SEP15:15:42:06,82
parkas,16SEP15:15:42:07,338
ties,16SEP15:15:42:07,324
blouses,16SEP15:15:42:07,493
jackets,16SEP15:15:42:07,961
blouses,16SEP15:15:42:07,685
umbrellas,16SEP15:15:42:07,990
monograms,16SEP15:15:42:07,877
shirts,16SEP15:15:42:07,202
jackets,16SEP15:15:42:07,728
pants,16SEP15:15:42:07,945
ties,16SEP15:15:42:07,35
shirts,16SEP15:15:42:07,20
monograms,16SEP15:15:42:07,447
ties,16SEP15:15:42:07,112
monograms,16SEP15:15:42:07,416
ties,16SEP15:15:42:07,845
ties,16SEP15:15:42:07,496
monograms,16SEP15:15:42:07,478
pants,16SEP15:15:42:07,136
jackets,16SEP15:15:42:07,463
pajamas,16SEP15:15:42:07,250
shirts,16SEP15:15:42:08,744
ties,16SEP15:15:42:08,953
pajamas,16SEP15:15:42:08,106
blouses,16SEP15:15:42:08,872
blouses,16SEP15:15:42:08,896
pajamas,16SEP15:15:42:08,641
shirts,16SEP15:15:42:08,569
umbrellas,16SEP15:15:42:08,447
monograms,16SEP15:15:42:08,379
shirts,16SEP15:15:42:08,623
blouses,16SEP15:15:42:08,631
umbrellas,16SEP15:15:42:08,847
ties,16SEP15:15:42:08,202
shirts,16SEP15:15:42:08,262
jackets,16SEP15:15:42:08,472
pajamas,16SEP15:15:42:08,117
pajamas,16SEP15:15:42:08,67
parkas,16SEP15:15:42:08,69
shirts,16SEP15:15:42:08,975
ties,16SEP15:15:42:09,495
ties,16SEP15:15:42:09,164
blouses,16SEP15:15:42:09,524
pajamas,16SEP15:15:42:09,741
pajamas,16SEP15:15:42:09,7
pajamas,16SEP15:15:42:09,163
shirts,16SEP15:15:42:09,465
umbrellas,16SEP15:15:42:09,220
shirts,16SEP15:15:42:09,713
jackets,16SEP15:15:42:09,858
monograms,16SEP15:15:42:09,556
parkas,16SEP15:15:42:09,165
pants,16SEP15:15:42:09,972
pants,16SEP15:15:42:09,184
blouses,16SEP15:15:42:09,22
ties,16SEP15:15:42:09,771
pants,16SEP15:15:42:09,563
umbrellas,16SEP15:15:42:10,661
pajamas,16SEP15:15:42:10,131
blouses,16SEP15:15:42:10,481
parkas,16SEP15:15:42:10,237
ties,16SEP15:15:42:10,997
pants,16SEP15:15:42:10,188
pajamas,16SEP15:15:42:10,952
jackets,16SEP15:15:42:10,171
parkas,16SEP15:15:42:10,932
